datetime,baller_id,image,price,combo,rarity,skill,team,role,timestamp,time,buyer,seller,transaction_id
2021-12-21 07:04:40+00:00,1953,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2284.png,800.0,9554,5622,9760,Las Vegas Scorpions,Player,1640070280,a day ago,0x97e2af1143a32aba,0x0df5411eeedf1ed9,1ec1a9985aaaec648cf8b98ec8eba9234030f5f443273ebdf312982e15e6e900
2021-12-21 06:56:35+00:00,1518,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2028.png,3400.0,8474,6232,8296,Seattle Scream,Captain,1640069795,a day ago,0xd14b3a894077fc35,0x5060b484418128fd,e2a5fd63d60f94916ab2fed45912b785a4ad4f8f13b2f33b8a12348842004a74
2021-12-21 06:54:22+00:00,3779,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5186.png,2999.99,4013,5788,2402,New York Golden Bulls,Captain,1640069662,a day ago,0xd14b3a894077fc35,0x3fe9670b02c8f635,5f623087ff82c6af2fbc557c21b45333c7956ed6db095a10e6a8b11d4da38693
2021-12-21 06:51:21+00:00,4040,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4920.png,849.0,5719,8473,2610,Salt Lake City Souls,Player,1640069481,a day ago,0x19bc34fde489c582,0x07d53e05831950c3,37d8652346d5adabae373aef8bc842782cdcfa3c54d1ccba86653c56181e69ef
2021-12-21 06:41:45+00:00,6372,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8616.png,2269.0,3786,1116,8287,Toronto Spears,Player,1640068905,a day ago,0xb1110ca8ac5e32fa,0x3eb108238536aeb9,b7491e7975a36dc4cdf02a7deb4d1451a30b5166d05826971e76b4ef2bc3f386
2021-12-21 06:39:56+00:00,7416,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6967.png,1098.0,5862,3153,7848,Portland Creatures,Player,1640068796,a day ago,0x5334cf5294d454e7,0x8ba92aa42027f822,f334245b2b25dadc1ed46e89f27ca544f06cc0545dc422bf0c8b125882ba1ce2
2021-12-21 06:39:47+00:00,6979,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7428.png,899.0,5361,6490,3572,Los Angeles Mammoths,Player,1640068787,a day ago,0x7b7c832a0ff3820c,0x22dffc87d5f619f5,6d30fcaf0633db679b60054c86660b21aef4052fe02c0ed4107e0c32c4277906
2021-12-21 06:37:37+00:00,2217,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2504.png,750.0,8917,8053,7962,Houston Rogues,Player,1640068657,a day ago,0x85ba66d7c1735c27,0xea64b7b126aa7c09,0645800df44229b453e994a1d19b6099a5d515e7dd661f9e43e0941a5a931170
2021-12-21 06:35:04+00:00,1933,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1760.png,799.0,2760,1931,4754,Salt Lake City Souls,Player,1640068504,a day ago,0x1fd2b71c19f7177c,0xb0675bab0027d660,6ac25c4b1434494943e994a7465cb2c95a30fa06bdb7e0f0a2917c575e3edd44
2021-12-21 06:34:25+00:00,5842,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5115.png,999.0,3867,2006,6563,Los Angeles Knives,Player,1640068465,a day ago,0x5334cf5294d454e7,0x9c3694f50486c0dc,8f54966f2b159dfb9747cfc59f3920ff5100c5d27e6387f64a0cbfc0b560fc50
2021-12-21 06:33:16+00:00,3395,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4648.png,848.0,1099,4355,442,Boston Rulers,Player,1640068396,a day ago,0xd4d19490bd4f4c4d,0xd8d045e2d2ecd552,3010d612ec07e40ac5b896005047e834b28f0407c2e9dd0db2aaeb003fe41127
2021-12-21 06:31:22+00:00,4422,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8997.png,1450.0,4932,4497,4757,San Jose Sirens,Player,1640068282,a day ago,0x021bc0bb74d4492f,0xb1110ca8ac5e32fa,32edb20b6629dadad473842fdce7b68c3f85ebcc7271a3d9071c434768d2b0a4
2021-12-21 06:25:08+00:00,7735,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9398.png,1288.0,3268,9123,532,San Jose Sirens,Player,1640067908,a day ago,0x75b51fecb785006f,0x63c3738340fdf7c8,9bb17c307a59b5d5d6b82919747e787bbb0e55b384a716c3cbc95308749a0e17
2021-12-21 06:23:27+00:00,2578,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6456.png,1250.0,3164,9396,415,Wisconsin Dragons,Player,1640067807,a day ago,0x75b51fecb785006f,0xeb5b51dfafbba6c1,69abb2191c01af01687bcbc6f98c70a6e136195816fd01d2dcf9b7ad4ff0958a
2021-12-21 06:21:06+00:00,8785,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6520.png,1900.0,2866,3650,2851,Dallas Pythons,Player,1640067666,a day ago,0x1bbd5745e4248dbb,0x7048edde593b978e,b1c3f15b86cf5afe2a4bea5fdac77c4af436835c30daa83b6caa6309c693228c
2021-12-21 06:20:07+00:00,2441,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1146.png,1000.0,9155,5362,9507,Omaha Bullsnakes,Player,1640067607,a day ago,0x5b8186eae538715e,0xad2d0f349c329f2e,cd6fc4d21c02348d9d04fcf4a2b903b3a18b8760412790f047a865d3edac63bd
2021-12-21 06:13:34+00:00,7485,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9406.png,950.0,6113,9478,1844,Houston Rogues,Player,1640067214,a day ago,0x0a36243e0273f50c,0x102770ecc6386440,63cdc73a8d25a331459e8007f46722ff767c87239edb82fa085d0c9c61e6ce1b
2021-12-21 06:13:34+00:00,7485,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9406.png,950.0,6113,9478,1844,Houston Rogues,Player,1640067214,a day ago,0x0a36243e0273f50c,0x102770ecc6386440,63cdc73a8d25a331459e8007f46722ff767c87239edb82fa085d0c9c61e6ce1b
2021-12-21 06:13:24+00:00,6967,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4320.png,945.0,6824,6117,5847,New Jersey Scientists,Player,1640067204,a day ago,0xaad58ec6dcd856ae,0xf89cfccadaf637b2,467d17fa65aa35f3471deab0f2eebdc6cf737eb2464909b302ec81c636b0fa70
2021-12-21 06:05:48+00:00,6967,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4320.png,800.0,6824,6117,5847,New Jersey Scientists,Player,1640066748,2 days ago,0xf89cfccadaf637b2,0x810f6c40382639be,aecbb1d75ec1a3a9230bd607ec22cb66b05ddb9692fbdc59c4c44910c149d5bd
2021-12-21 06:03:56+00:00,5208,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6693.png,1125.0,3773,8534,1041,Nashville Miracle,Player,1640066636,2 days ago,0x9073f45891942027,0x4b70b55daf6ffc6c,50a1220b94f8f3ad963fff2478b271ab4cfb82f437865f34a3672e3060425d7f
2021-12-21 06:03:40+00:00,6115,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3358.png,1750.0,5535,3608,6898,Los Angeles Mammoths,Player,1640066620,2 days ago,0x1b138704eb14a059,0xb1110ca8ac5e32fa,6f5f682c27a20231412f6c23a71ba701714566d5a70077200c3f82524d1e6417
2021-12-21 06:03:00+00:00,8645,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5277.png,800.0,8136,9610,3922,San Francisco Surge,Player,1640066580,2 days ago,0x67853d543daab389,0x9073f45891942027,0866a4def63fbcb57e202b9b37243603097ed4d1250587f028deb5de5db83433
2021-12-21 06:02:20+00:00,1521,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1977.png,900.0,8190,5808,8088,Los Angeles Mammoths,Player,1640066540,2 days ago,0x42d579539e404a1e,0x1b138704eb14a059,fe85475df04319f0a31e2018c7b2ab950e2095555df51caece568f180489d0f9
2021-12-21 05:59:12+00:00,5525,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5896.png,1222.0,5264,9719,1027,New York Golden Bulls,Player,1640066352,2 days ago,0xb4254874588aa1a2,0x8ef36fe93d5638d6,7979db18c0b3a5b237fb90a04484d3fa4ce2c6093530086c1326729dfdd4c072
2021-12-21 05:54:34+00:00,1899,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1118.png,899.0,5736,5758,4522,Omaha Bullsnakes,Player,1640066074,2 days ago,0x02f55eb43419a06e,0xe1bb414eac7891a6,3164bf1279a47db2d052fdf96cc921d1d0d2bb21e761a2617befd671e2b0df0f
2021-12-21 05:51:04+00:00,4481,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5635.png,1300.0,4016,5471,2598,Miami Tentacles,Player,1640065864,2 days ago,0x75e8e1db44c0ff26,0xa71fbead537a2416,75b5c570a79e12d349655c3070d109df3a21a8ebb389f23f14b53af6ab8ba25b
2021-12-21 05:49:45+00:00,4075,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7144.png,999.0,4550,9726,699,Minneapolis Express,Player,1640065785,2 days ago,0xb4254874588aa1a2,0x5476ba73c3a2048a,1125f8a2e9ef83c5eb77751da1b9935c85f58d102bf43d91ad6d16bdba49cced
2021-12-21 05:45:47+00:00,9484,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5886.png,950.0,2008,3832,1544,Houston Rogues,Player,1640065547,2 days ago,0x8637e8f135c6adca,0x9e85546498e43c04,a920fcaf9b649d5434c83b616be9518af2aabb2e8b9548893c9aaae67b5564dc
2021-12-21 05:45:21+00:00,6393,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6681.png,785.0,9700,9171,9142,Miami Tentacles,Player,1640065521,2 days ago,0x9570960b8f6ef212,0x46db0877394360c5,736b1a44dd1735681b4d47f991ad56a584367fd471876f7dd08de6e832f76b0c
2021-12-21 05:45:11+00:00,6244,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9161.png,900.0,8590,9757,4263,Wisconsin Dragons,Player,1640065511,2 days ago,0x5c50e419f52d9479,0x7fc7e1c581c6f993,af18a0001ca23ce1b7f48fa9508966f51b160920fac3c9915935c53aeb89115f
2021-12-21 05:43:35+00:00,2031,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1039.png,1750.0,6042,6022,4781,Miami Tentacles,Player,1640065415,2 days ago,0x75e8e1db44c0ff26,0xfcbe249ad75054e4,6264fa95743fb69f8e143ec092b5a80e2052df4bc4e07f74f4b87955dbc6ad6c
2021-12-21 05:42:50+00:00,1729,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1323.png,888.0,5251,8478,2178,Phoenix Skulls,Player,1640065370,2 days ago,0x32bc9f2d79c98a95,0x41cf4e850bff1fd2,14c1141f2aa960729faee57c40872926b7fa11874a8ef6bd66d82beeac465425
2021-12-21 05:42:28+00:00,717,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/717.png,799.0,7452,5660,7089,San Diego Keepers,Player,1640065348,2 days ago,0x4c342b6dafb5bcb1,0xe4280db6ce7d0345,8776c9201f255441ca07a13dc082bf7131a6118ce91af601ab53d711fb945f66
2021-12-21 05:41:21+00:00,5110,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3801.png,950.0,6156,8254,3314,Portland Creatures,Player,1640065281,2 days ago,0xf36276616349a601,0x175abce8438af201,7ea1b26a91fc32793047a51331303065d8512290f5357de776702fd425604852
2021-12-21 05:37:03+00:00,4936,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8063.png,949.0,5098,7496,2695,Phoenix Skulls,Player,1640065023,2 days ago,0x7642605a19a6359b,0x923e0730808a4672,434e9df98fa24e59f1a13307825f4056521cfde9b7409fd8add720b0cd994c53
2021-12-21 05:30:10+00:00,2083,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1575.png,1750.0,4142,8981,943,Wisconsin Dragons,Player,1640064610,2 days ago,0xb4254874588aa1a2,0x0cdade1501e09467,d58c57767707b1e6590b65dbee63ba07ea06345a4c90de61e6545d950bc7a360
2021-12-21 05:29:53+00:00,2329,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2425.png,850.0,6839,4509,7378,Los Angeles Mammoths,Player,1640064593,2 days ago,0xeea6a3121a7de6da,0xdf4f4d569ce99e96,c1382a236db1185128e684b758664f9840ae6cf1062f0635385df21f179a2815
2021-12-21 05:30:10+00:00,2083,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1575.png,1750.0,4142,8981,943,Wisconsin Dragons,Player,1640064610,2 days ago,0xb4254874588aa1a2,0x0cdade1501e09467,d58c57767707b1e6590b65dbee63ba07ea06345a4c90de61e6545d950bc7a360
2021-12-21 05:29:53+00:00,2329,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2425.png,850.0,6839,4509,7378,Los Angeles Mammoths,Player,1640064593,2 days ago,0xeea6a3121a7de6da,0xdf4f4d569ce99e96,c1382a236db1185128e684b758664f9840ae6cf1062f0635385df21f179a2815
2021-12-21 05:28:32+00:00,9674,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7871.png,2000.0,678,3380,347,St. Louis Orcs,Player,1640064512,2 days ago,0x5c97eee368c07a86,0x74fa9e0510d83b98,0d60dcd91afe46a39fd199dafce93d4e2485ba0f32d0e88b7eff5b94e7b91574
2021-12-21 05:26:30+00:00,1488,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1431.png,950.0,6150,5893,5085,Omaha Bullsnakes,Player,1640064390,2 days ago,0xe03df2979f03a719,0x12318a616be9641b,e04f8b67119cb28714918382b86f16cf29cd3e49da5cb9d586b39f6d59766601
2021-12-21 05:26:18+00:00,6112,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6508.png,1099.0,3501,8559,878,San Jose Sirens,Player,1640064378,2 days ago,0x0a36243e0273f50c,0x923e0730808a4672,65df2e461db420a74b33751541ecdba59232613d04d1fea8f977efff14c248f6
2021-12-21 05:25:48+00:00,5514,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4325.png,1650.0,3315,6230,1574,Sierra Spiders,Player,1640064348,2 days ago,0x340b07d4536c2f1e,0xec41e6499183164b,6230cedd21b0c5b4673718d672d2ce1047a8cea1490221fb2c3736317d59810e
2021-12-21 05:22:09+00:00,2925,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3808.png,839.0,5387,5634,4214,San Francisco Surge,Player,1640064129,2 days ago,0xad89a78a11e36d68,0x7e78002837d519b0,a3b9779b5c7c32133d9cbcbbd0d29fc09a6a30fb065fb70842507b4b29cb8260
2021-12-21 05:20:59+00:00,5725,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4006.png,1111.11,7863,6437,7162,Chicago Squid,Player,1640064059,2 days ago,0xf0150faa449e2f79,0xc5083795c8c0f8ca,e21a6126b4ea1afdd7b0547a1c0c16af8b0495d6537316ae4270f092ece8b7ae
2021-12-21 05:20:59+00:00,1845,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2000.png,950.0,4360,4398,4040,Omaha Bullsnakes,Player,1640064059,2 days ago,0x1b192a692fe40dda,0x12318a616be9641b,61281d2dfc1f3a842eedc6c33f7a1d7303e1535a71b3377f0d59ebecf1512016
2021-12-21 05:18:33+00:00,6649,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7016.png,1400.0,5095,3745,6096,Tallahassee Tarantulas,Player,1640063913,2 days ago,0x43c008caac49bbcc,0x9183754d539fe024,84c6fcd3c0f85b852f1c3da8c60a7ba6b3c34e3c2fa865046e3f10e997404dcf
2021-12-21 05:18:08+00:00,1018,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1018.png,1100.0,7848,5928,7527,Toronto Spears,Player,1640063888,2 days ago,0x22cd440f4c5141a9,0x1b138704eb14a059,e860d67551ec54df59dc629325504b12632ac264c49a387871fd788526dd40e7
2021-12-21 05:16:14+00:00,8591,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3985.png,2500.0,5678,1923,8846,D.C. Dobermans,Player,1640063774,2 days ago,0x5cbd64d6267089f6,0x94fd71d50a0612ff,1e67475da041e5932a0c1ad6ced7302ddebc5254e7ea8e611d26d42ca45add6c
2021-12-21 05:15:15+00:00,6684,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2817.png,919.0,4387,4979,3443,Toronto Spears,Player,1640063715,2 days ago,0x5f8f813b226a2101,0x7352fd4e3ff014ea,8cf19d92a0a67efcf9999c2b5dc47a5678fae70882280be85f7adb0c19355025
2021-12-21 05:13:19+00:00,8828,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3375.png,928.0,7136,8991,3426,Tampa Bay Omens,Player,1640063599,2 days ago,0xeed2778abc88191e,0x8ed884ab976f3071,c0c1e914dd2933f55074bb456a254cedc99a5580d9869cb373a6eacb26401beb
2021-12-21 05:10:24+00:00,4827,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8902.png,800.0,8968,8820,7020,Tampa Bay Omens,Player,1640063424,2 days ago,0xe0db3b62549d6354,0xd2520ea2e88852a7,4421ce98104b05d55e88afecebaa203c1950512941fe037cb3b18b7865bce576
2021-12-21 05:08:23+00:00,6847,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8755.png,899.0,4671,7529,2250,Michigan Colliders,Player,1640063303,2 days ago,0x10a9f10023196dd5,0xfa5c32e87697f582,78fc2d3bd3b2a18531e57d3716ad6f19bb6292d800ad20619faa81a6044c0f4a
2021-12-21 05:07:53+00:00,3203,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3266.png,869.0,9082,6018,9217,Boulder Elks,Player,1640063273,2 days ago,0x10d3a3f75fcfa16f,0x981e79d55bba8e0f,034ea4810db9bf1d2e7c74f44e60e1af3bed5696e36a8ed65229050289d1bb29
2021-12-21 05:07:45+00:00,1442,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2244.png,888.0,6381,7491,4222,Helena Pronghorns,Player,1640063265,2 days ago,0x179e8f94be833e98,0x41cf4e850bff1fd2,f81597f6c4872270f9b2207335e1755a293e278c62db4f75d38f7164e7acb35f
2021-12-21 05:07:03+00:00,2207,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1560.png,900.0,6149,2786,8496,Los Angeles Knives,Player,1640063223,2 days ago,0x2c7c06a3fc7b2281,0x41cf4e850bff1fd2,88c444d5633145999033c1c4429f275e92935adca50e656030c9fc6aa270ff29
2021-12-21 05:06:37+00:00,3985,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7022.png,1100.0,7322,8034,5160,New Orleans Giants,Player,1640063197,2 days ago,0xb4254874588aa1a2,0x8412bc964aaa7aa2,19bc46f72570db7e82c2e604c8a688943e7035b670a091d42e8ad487b7525937
2021-12-21 05:06:17+00:00,7663,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5232.png,1250.0,3401,2619,4945,Miami Tentacles,Player,1640063177,2 days ago,0xd4d19490bd4f4c4d,0x2c50108c33c03da2,8f8f7e2798251f236f9548c10ca527554d2329cb3e5781a73759754e1e2caa05
2021-12-21 05:06:15+00:00,1160,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1136.png,820.0,8115,8756,5454,San Jose Sirens,Player,1640063175,2 days ago,0xe03df2979f03a719,0x0d5846317730ebdf,bb2be7db5e87525ac406a2f82f83b41623bedb0f6ed9e1af3f38360c43aa75e0
2021-12-21 05:05:07+00:00,5910,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9295.png,1800.0,5052,2170,7935,Dallas Pythons,Player,1640063107,2 days ago,0x8260c8c1aa6738ae,0x52e8fb0fbf248364,8be9f3ce9d09df975f60306b411779879ba99bac4bbaa548ec1e31ee47aa3b35
2021-12-21 05:02:28+00:00,7110,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8364.png,1199.0,3659,5169,2420,St. Louis Orcs,Player,1640062948,2 days ago,0x1b192a692fe40dda,0xd6a6e3a3526875fd,a78c1a6e93a00845d2b270f21b5a5471fc27d53efd21a03ff8d18499577459bc
2021-12-21 05:00:18+00:00,5946,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6146.png,825.0,6375,7093,4464,Orlando Freeze,Player,1640062818,2 days ago,0x319c7c126ce47d0d,0x8637e8f135c6adca,df4749b6d9980f53eea0b9daa8abe36cd9b9a6d0fec9d2c2651d11e57978c7d8
2021-12-21 04:56:02+00:00,6115,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3358.png,1030.0,5535,3608,6898,Los Angeles Mammoths,Player,1640062562,2 days ago,0xb1110ca8ac5e32fa,0xd435481b22c7a390,572a07b1a891277a6217ff8c266e9580b1508495596a4ffa470e3c7269451afb
2021-12-21 04:54:31+00:00,9657,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3880.png,1500.0,1793,538,6980,St. Louis Orcs,Player,1640062471,2 days ago,0x491fd675abe9b664,0x52d3021fe6ca795b,8890641417df6c9c934f818f0be1ec942ab0783796eedd1912fb47fb68d470b9
2021-12-21 04:54:31+00:00,5529,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4894.png,1750.0,5038,4895,4414,Las Vegas Scorpions,Player,1640062471,2 days ago,0xd088fb9ea6fa1187,0x1c245a080bb62c4d,057c40ac9492c0a1a1e4105dc590b58e0b67b9e60fe1a21beddffe9b146cd073
2021-12-21 04:52:38+00:00,7203,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3557.png,1200.0,1751,2245,2391,Miami Tentacles,Player,1640062358,2 days ago,0x22cd440f4c5141a9,0x1b23d9c65c027926,fb42f6b7127aba37bc4dd7b7f9ebd3deb5be0ab1596438ee692c6aeeb425b0cd
2021-12-21 04:52:32+00:00,8176,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5074.png,948.0,1976,1452,4104,Nashville Miracle,Player,1640062352,2 days ago,0x43f7c15306aa8644,0x7d2f8a2831dded81,f46c960741feb28f7c25b677309f87e0eba02f1e4fc5a1cae0e102c031fefc08
2021-12-21 04:49:13+00:00,8386,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8370.png,890.0,8072,5462,8167,Phoenix Skulls,Player,1640062153,2 days ago,0x7fc263e0c82536f4,0x23dc755cae0a5b92,4e7f6043af66d1d1c18b10f7775b37d2f170038d58db8c8842fc58101848d49a
2021-12-21 04:46:29+00:00,9569,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4282.png,849.0,8956,9480,5922,Tampa Bay Omens,Player,1640061989,2 days ago,0x0a873b4e9d9a3be7,0x981e79d55bba8e0f,7fc66bead70823df61ef55191bdf3afd390ac9e09fba49e13a324f679e92077a
2021-12-21 04:44:02+00:00,5242,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9353.png,1100.0,3272,7521,1154,Seattle Scream,Player,1640061842,2 days ago,0x558073ef2b3d0b60,0x052c26cd245c4d9e,fd70b0b7f23c3d9c5c617256dc850f35b1c74e92f829534718e7758e76c9caf6
2021-12-21 04:40:52+00:00,8141,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9194.png,1000.0,8579,9679,4543,Phoenix Skulls,Player,1640061652,2 days ago,0x9cff221b1eecc465,0x2d763c2a8b9fee51,711d623300937bf2aed34e78d6d9b09fbc58e1b4705469ffd87d708d761df05b
